"mean","cil","ciu","rhat","params"
-1.1270789996698,-12.7087278239616,11.3945957099499,1.55330131079082,"alpha[151]"
-1.30021418693303,-12.974259695943,11.239240295956,1.54982255246035,"alpha[152]"
-1.12843668443624,-12.753423437057,11.430203577674,1.55331141641981,"alpha[153]"
-1.17832974001934,-12.784485999483,11.2048419337706,1.5481721459332,"alpha[154]"
-1.17450547222768,-12.8342231694643,11.2910302306213,1.54276511906885,"alpha[155]"
-1.11734085533039,-12.7661488205519,11.3879299436591,1.54854197428234,"alpha[156]"
-1.2327527055773,-12.8386163251224,11.2639550299856,1.54758536437309,"alpha[157]"
-1.1453709049853,-12.8074125577094,11.4275840777665,1.5527703139911,"alpha[158]"
-1.21641949026372,-12.9029354858595,11.2588161225991,1.5500203176763,"alpha[159]"
-1.1895793119693,-12.8477458775541,11.24675488413,1.54995669154524,"alpha[160]"
-1.19437615291245,-12.8877332349869,11.3158552677628,1.56350712304501,"alpha[161]"
-1.12322133247237,-12.6842548778652,11.3994507495518,1.55074038642465,"alpha[162]"
-1.20219851502111,-12.8536951908151,11.3768619992567,1.54766590455462,"alpha[163]"
-1.16917006300185,-12.8483438769297,11.3911697928569,1.54794653220886,"alpha[164]"
-1.14762912231589,-12.822918096709,11.3575578039075,1.54693078271931,"alpha[165]"
-1.25574884001133,-12.9896140017432,11.3589711205363,1.54391765869447,"alpha[166]"
-1.16792206729038,-12.8343895973769,11.3714545863372,1.53760378226781,"alpha[167]"
-1.17329966918094,-12.8944658176693,11.3393959936855,1.5522116012368,"alpha[168]"
-1.2820406943205,-13.0181346717765,11.2344291090728,1.54746470934053,"alpha[169]"
-1.14313689025531,-12.8605418891406,11.4173122172323,1.54014071533051,"alpha[170]"
-1.27235289241378,-12.902962721464,11.2261145664503,1.56082690668776,"alpha[171]"
-1.12971483127464,-12.8177384536326,11.4610918335292,1.54629570106827,"alpha[172]"
-1.1571010422649,-12.869189857075,11.3654814258193,1.5533873614543,"alpha[173]"
-1.22954107242897,-12.8628566795085,11.2746294075428,1.54349254013341,"alpha[174]"
-1.22559086390223,-12.832022589859,11.2604963725248,1.55834068997972,"alpha[175]"
-1.1819532447269,-12.8442162058523,11.3969648591875,1.55232501247735,"alpha[176]"
-1.12174456415635,-12.7681358027422,11.4575434703338,1.54275725424006,"alpha[177]"
-1.12772749945519,-12.7135384883983,11.4916049431533,1.55229731028448,"alpha[178]"
-1.20699345202828,-12.9678830405481,11.3538764757025,1.54540772987946,"alpha[179]"
-1.15466086283151,-12.8519500803241,11.3655393605251,1.5520174653793,"alpha[180]"
1.18273699221316,-10.3755379146396,13.7777754769642,1.52242489571027,"alpha[181]"
-1.38084957967846,-13.0559719672587,11.067089971337,1.54800340004187,"alpha[182]"
-1.35186721328966,-12.9732322281611,11.1883560242407,1.5651053331985,"alpha[183]"
-1.11503155840219,-12.8575131198136,11.5287701840629,1.54299994950567,"alpha[184]"
-1.16043567345671,-12.9005619456311,11.5610763252304,1.55238760556233,"alpha[185]"
-1.15112830857662,-12.9751095596152,11.4157278281192,1.54522146825023,"alpha[186]"
-1.19954215372239,-12.8248893639461,11.2115321751317,1.55511137166601,"alpha[187]"
-1.19310858215931,-12.8633970041141,11.2993091370216,1.55573023703255,"alpha[188]"
-1.16758880754105,-12.8678042617375,11.3753142250058,1.54397685550849,"alpha[189]"
0.578634035719271,-10.834039987912,13.0943054130947,1.54468233730604,"alpha[190]"
-1.33186135382172,-13.0631564233336,11.1722613212778,1.55725688029205,"alpha[191]"
-1.17964714757967,-12.8163347514947,11.4298336783471,1.55418464789084,"alpha[192]"
-1.26458327847185,-12.9661507167253,11.2198336225185,1.55302763076689,"alpha[193]"
-1.18126178442872,-12.7773787017256,11.1577550336908,1.54622664244661,"alpha[194]"
-1.16623027290516,-12.8375603527804,11.3502576355192,1.55249517559109,"alpha[195]"
-1.19166526833854,-12.7787117159388,11.3826467962712,1.54419669014901,"alpha[196]"
-1.18577300656211,-12.7875802482421,11.3046097931961,1.54896441447411,"alpha[197]"
-1.18992875441382,-12.846169912958,11.3045312197166,1.55096669565224,"alpha[198]"
-1.17034795574946,-12.9148992538011,11.3628274394973,1.54438936512112,"alpha[199]"
0.730022952101893,-10.7471438492943,13.2594041831992,1.53699049355222,"alpha[200]"
-1.2771039977714,-12.877467597771,11.2769226209979,1.55358923076918,"alpha[201]"
-1.35845493343663,-12.9122882866612,11.2314672056237,1.55405898734869,"alpha[202]"
-1.13240104658305,-12.8595955182481,11.4469466100916,1.54231864763077,"alpha[203]"
0.692780974730108,-10.773768222167,13.3135969282293,1.53941179631534,"alpha[204]"
-1.1853571754114,-12.8549978695212,11.3193387207868,1.55224845106145,"alpha[205]"
-1.17376872936586,-12.7958843031167,11.3665232608371,1.54777287903209,"alpha[206]"
-1.2149806414047,-12.8301930388412,11.3119108577645,1.54964846236733,"alpha[207]"
-1.34227085115146,-12.950733346364,11.1012531577504,1.55337281115699,"alpha[208]"
-1.21694037263369,-12.8226738068891,11.3483368794393,1.55056885344969,"alpha[209]"
-1.12120796106565,-12.7855315023486,11.3501801087416,1.5513882894953,"alpha[210]"
-1.20032623317785,-12.8122399529172,11.2839782976311,1.54823441375816,"alpha[211]"
-1.20040001011604,-12.9592551524876,11.1926491090014,1.55265073335565,"alpha[212]"
-1.33969277395772,-12.9590733063075,11.0800745846599,1.55439462395941,"alpha[213]"
-1.22051408666606,-12.8417633149166,11.2574272837268,1.54940393407033,"alpha[214]"
-1.13510070741439,-12.8228390288696,11.3878895818129,1.54984040112032,"alpha[215]"
-1.17865564142379,-12.905915058104,11.3316035604188,1.55795282163733,"alpha[216]"
-1.11918308628116,-12.766156932936,11.5267705953496,1.54795090727985,"alpha[217]"
-1.12159595554298,-12.7777895609153,11.4141688422455,1.54510476379082,"alpha[218]"
-1.13492626573242,-12.752957913033,11.3398910324609,1.54398828164576,"alpha[219]"
-1.08801884320643,-12.7694275083729,11.4557708449897,1.54233242259428,"alpha[220]"
-1.14653097259684,-12.8173201086451,11.3181017266188,1.5557738756598,"alpha[221]"
-1.14224377625761,-12.7926094446436,11.4629209902612,1.5462588723412,"alpha[222]"
1.08330009000147,-10.4743339888529,13.7363820238946,1.5290506317854,"alpha[223]"
-1.29853252973889,-12.9840512410464,11.2231009012131,1.5522365598055,"alpha[224]"
-1.10074495821275,-12.7129474869107,11.5330956438565,1.54203176109825,"alpha[225]"
-1.4700241418318,-13.0669549405668,11.0608432517602,1.55682918926224,"alpha[226]"
-1.30947877228227,-12.9931412945374,11.1754511524702,1.55110895057189,"alpha[227]"
-1.21191096206099,-12.7536034087854,11.3893017208343,1.53495301629081,"alpha[228]"
-1.15276283403128,-12.8535910045268,11.4789521656544,1.54599627416983,"alpha[229]"
-1.15685003663909,-12.8437829234304,11.3358731468524,1.54957163426549,"alpha[230]"
-1.22842710118429,-12.8395510508875,11.3033609714344,1.54993394370352,"alpha[231]"
-1.16999549664422,-12.84328907049,11.3314785493422,1.54842654603107,"alpha[232]"
-1.17115394724365,-12.792678744701,11.3651316348798,1.54095173543361,"alpha[233]"
-1.1219351909526,-12.7944060588037,11.4449458838813,1.54598620858036,"alpha[234]"
-1.37105850111551,-13.0109052615607,11.057246960133,1.55030237859587,"alpha[235]"
-1.25778980922751,-12.8261547702904,11.2135600206454,1.55298419859126,"alpha[236]"
